FarmId,FarmArea,Location,Crop,PlantingDate,Temperature,Precipitation,AvgTempRequiredMin,AvgTempRequiredMax,PrecipitationMin,PrecipitationMax,OptimalTempMidpoint,OptimalPrecipMidpoint,TempDeviation,PrecipDeviation,NormalizedTempDeviation,NormalizedPrecipDeviation,OverallRiskScore
9503,3378.281222,Iowa,Soybean,5/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9504,876.1740736,Iowa,Corn,6/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9505,2683.373123,Iowa,Corn,5/1/2013,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
9506,1091.292287,California,Almonds,10/1/2017,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9507,2517.812322,Iowa,Corn,4/1/2017,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
9508,2550.315129,Kansas,Wheat,5/1/2014,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
9509,744.9728006,California,Grapes,2/1/2017,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
9510,4335.229833,Iowa,Soybean,6/1/2017,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9511,4469.113794,California,Grapes,3/1/2018,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9512,703.3106761,Iowa,Soybean,5/1/2014,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
9513,4584.717476,Iowa,Soybean,5/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9514,4973.048007,California,Grapes,3/1/2022,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9515,4846.896273,California,Grapes,2/1/2021,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9516,1255.585762,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9517,792.9735359,Kansas,Corn,5/1/2017,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
9518,1549.80215,California,Almonds,10/1/2021,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9519,353.9489726,Iowa,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9520,678.1624252,Kansas,Corn,6/1/2016,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
9521,503.9184264,Kansas,Wheat,5/1/2019,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
9522,1661.073862,Iowa,Corn,5/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9523,2716.13437,California,Almonds,11/1/2015,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9524,4234.196074,California,Grapes,2/1/2020,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9525,232.4155755,Kansas,Corn,4/1/2014,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
9526,815.0037748,Iowa,Soybean,6/1/2017,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9527,1128.725563,California,Almonds,11/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9528,1142.669119,Iowa,Corn,4/1/2014,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
9529,672.4029028,California,Almonds,10/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9530,3502.183655,Iowa,Soybean,5/1/2019,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
9531,593.9355447,California,Almonds,11/1/2015,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9532,810.0778648,Iowa,Soybean,6/1/2013,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9533,1408.626776,Kansas,Wheat,11/1/2021,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
9534,113.7261559,Kansas,Soybean,6/1/2015,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
9535,3947.024113,Kansas,Wheat,4/1/2015,60,75,70,75,200,250,72.5,225,12.5,150,35.21126761,20.42205582,27.81666171
9536,2684.485344,Kansas,Corn,4/1/2014,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
9537,1723.843325,Kansas,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9538,3610.837502,California,Almonds,10/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9539,2821.853828,California,Almonds,11/1/2014,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9540,3669.441493,Kansas,Soybean,5/1/2017,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9541,1849.626455,Iowa,Corn,4/1/2014,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
9542,3204.275781,Kansas,Corn,6/1/2014,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
9543,4648.121551,Iowa,Corn,5/1/2014,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
9544,4920.069565,Kansas,Soybean,5/1/2019,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9545,2560.874229,California,Almonds,11/1/2019,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9546,3803.411722,California,Almonds,10/1/2018,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9547,3146.737334,California,Almonds,11/1/2016,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9548,3872.461939,Iowa,Corn,5/1/2014,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
9549,916.6009976,California,Almonds,11/1/2014,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9550,2513.379093,California,Grapes,3/1/2015,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9551,4858.283497,California,Almonds,11/1/2014,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9552,4256.330581,Kansas,Wheat,10/1/2014,65,60,70,75,200,250,72.5,225,7.5,165,21.12676056,22.4642614,21.79551098
9553,4408.228563,Iowa,Corn,6/1/2019,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9554,2767.64271,Iowa,Corn,5/1/2018,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
9555,429.2305201,Iowa,Corn,4/1/2013,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
9556,3384.462419,California,Grapes,2/1/2020,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9557,4161.747927,California,Almonds,10/1/2015,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9558,3272.995034,Kansas,Soybean,5/1/2015,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9559,1697.956277,Kansas,Soybean,5/1/2017,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9560,2269.755797,Iowa,Corn,4/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9561,4752.851774,California,Grapes,4/1/2021,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9562,315.527829,Kansas,Wheat,9/1/2020,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
9563,690.8388857,California,Almonds,11/1/2017,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9564,1971.060463,California,Almonds,11/1/2019,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9565,3194.60707,Iowa,Corn,6/1/2014,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9566,674.3266334,Iowa,Corn,5/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9567,2289.98719,Iowa,Soybean,6/1/2016,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9568,515.5274887,Kansas,Corn,4/1/2018,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
9569,2456.721109,California,Grapes,4/1/2019,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9570,720.0008995,Kansas,Wheat,9/1/2019,75,75,70,75,200,250,72.5,225,2.5,150,7.042253521,20.42205582,13.73215467
9571,1492.542926,Iowa,Soybean,5/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9572,3843.067226,Kansas,Wheat,11/1/2021,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
9573,705.8397407,California,Grapes,4/1/2015,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9574,3067.56392,Kansas,Corn,5/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9575,2950.926879,Kansas,Wheat,4/1/2020,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
9576,991.0470684,California,Almonds,10/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9577,245.1799121,Iowa,Soybean,6/1/2015,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9578,1498.26866,California,Almonds,10/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9579,3851.698726,Iowa,Soybean,5/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9580,2567.202102,Iowa,Corn,4/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9581,3201.525668,Kansas,Corn,6/1/2015,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
9582,3215.799604,California,Grapes,4/1/2015,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9583,2081.485274,Iowa,Corn,4/1/2014,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
9584,2562.101562,Iowa,Soybean,6/1/2016,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9585,956.5118301,Kansas,Corn,5/1/2016,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
9586,4460.492236,Iowa,Soybean,6/1/2017,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9587,1591.717403,California,Almonds,11/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9588,62.8113648,Kansas,Corn,5/1/2013,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
9589,3531.865403,Iowa,Corn,6/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9590,407.8534985,Kansas,Soybean,5/1/2014,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9591,2045.163582,Kansas,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9592,3399.553583,Kansas,Soybean,5/1/2016,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9593,383.1629206,Kansas,Corn,4/1/2019,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
9594,2281.381508,Kansas,Wheat,11/1/2013,50,40,70,75,200,250,72.5,225,22.5,185,63.38028169,25.18720218,44.28374193
9595,2990.104853,Kansas,Corn,6/1/2019,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
9596,3130.105043,Iowa,Corn,4/1/2013,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
9597,2755.484442,California,Grapes,2/1/2015,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
9598,2792.208976,Kansas,Corn,6/1/2018,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
9599,2642.68385,Iowa,Corn,6/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9600,3310.810895,California,Grapes,2/1/2016,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
9601,3657.973136,California,Grapes,3/1/2017,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9602,813.3858875,Iowa,Corn,5/1/2017,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
9603,1153.083992,Kansas,Corn,6/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9604,4569.077786,California,Grapes,4/1/2013,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9605,943.0668179,Kansas,Corn,4/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9606,1270.829985,California,Almonds,11/1/2014,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9607,2528.212075,California,Grapes,4/1/2013,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9608,4985.290557,Kansas,Wheat,5/1/2014,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
9609,3892.192001,Iowa,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9610,1956.317164,Kansas,Wheat,11/1/2018,50,40,70,75,200,250,72.5,225,22.5,185,63.38028169,25.18720218,44.28374193
9611,2480.795269,Iowa,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9612,659.4208266,California,Almonds,11/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9613,665.2146313,California,Grapes,3/1/2017,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9614,1502.932004,Kansas,Wheat,4/1/2016,60,75,70,75,200,250,72.5,225,12.5,150,35.21126761,20.42205582,27.81666171
9615,3783.758621,Iowa,Corn,5/1/2016,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
9616,3689.291001,Iowa,Soybean,5/1/2018,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
9617,4539.528735,Kansas,Soybean,5/1/2016,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9618,325.2749042,Kansas,Wheat,4/1/2016,60,75,70,75,200,250,72.5,225,12.5,150,35.21126761,20.42205582,27.81666171
9619,881.6284836,California,Grapes,2/1/2013,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
9620,430.3367693,Kansas,Corn,4/1/2015,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
9621,1562.19969,Iowa,Soybean,6/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9622,515.2003531,Iowa,Soybean,6/1/2017,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9623,2296.964932,Iowa,Soybean,6/1/2017,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9624,1578.772471,Kansas,Wheat,4/1/2020,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
9625,3091.322112,Kansas,Wheat,10/1/2017,65,60,70,75,200,250,72.5,225,7.5,165,21.12676056,22.4642614,21.79551098
9626,4949.937431,Iowa,Corn,4/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9627,4051.783628,Iowa,Corn,5/1/2015,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
9628,1130.622479,Kansas,Corn,4/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9629,610.0471276,Iowa,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9630,897.1303147,California,Almonds,11/1/2018,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9631,3333.276014,Kansas,Wheat,9/1/2020,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
9632,1081.949162,Iowa,Corn,6/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9633,2263.608173,California,Almonds,10/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9634,969.6420567,Iowa,Corn,5/1/2018,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
9635,4223.174455,Kansas,Wheat,4/1/2019,60,75,70,75,200,250,72.5,225,12.5,150,35.21126761,20.42205582,27.81666171
9636,4039.650974,Kansas,Wheat,9/1/2015,75,75,70,75,200,250,72.5,225,2.5,150,7.042253521,20.42205582,13.73215467
9637,4573.503353,Iowa,Corn,4/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9638,4403.581124,Iowa,Corn,4/1/2016,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
9639,259.7907154,Kansas,Wheat,4/1/2021,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
9640,4717.210023,Kansas,Soybean,5/1/2015,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9641,2092.978805,Kansas,Corn,6/1/2016,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
9642,3610.975096,Iowa,Soybean,6/1/2015,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9643,3052.361572,Iowa,Corn,4/1/2014,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
9644,4034.90328,Iowa,Corn,6/1/2015,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9645,3934.883389,Kansas,Corn,5/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9646,1931.032513,Iowa,Corn,6/1/2016,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9647,67.80567953,California,Grapes,4/1/2021,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9648,399.5637062,Iowa,Corn,6/1/2018,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9649,2306.591487,California,Grapes,3/1/2019,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9650,4412.901235,California,Almonds,10/1/2019,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9651,95.9725402,California,Almonds,10/1/2018,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9652,1172.068259,Kansas,Corn,4/1/2013,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
9653,3766.307659,California,Almonds,11/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9654,981.818754,California,Almonds,11/1/2015,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9655,68.38089866,Iowa,Soybean,5/1/2017,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
9656,4884.951762,Iowa,Corn,4/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9657,1709.756038,California,Grapes,4/1/2022,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9658,4449.970294,California,Almonds,10/1/2014,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9659,4265.899896,Iowa,Corn,6/1/2018,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9660,2714.966873,Iowa,Soybean,6/1/2016,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9661,3144.609086,California,Grapes,4/1/2015,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9662,2343.867595,California,Grapes,4/1/2018,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9663,4810.642706,Iowa,Soybean,6/1/2018,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9664,4983.953843,California,Almonds,11/1/2021,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9665,3949.651335,California,Almonds,11/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
9666,2559.302233,Kansas,Wheat,10/1/2021,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
9667,2907.571871,Iowa,Soybean,6/1/2014,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9668,858.6280572,California,Almonds,11/1/2019,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9669,2595.104376,Kansas,Soybean,6/1/2017,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
9670,4189.092251,Kansas,Soybean,5/1/2018,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9671,3347.038336,Iowa,Corn,5/1/2017,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
9672,663.6787968,Iowa,Soybean,6/1/2017,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9673,3114.555789,California,Grapes,4/1/2014,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9674,691.4124967,California,Grapes,3/1/2015,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9675,1423.733797,Kansas,Soybean,5/1/2013,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9676,4036.811414,Kansas,Wheat,5/1/2017,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
9677,1793.070214,California,Grapes,4/1/2018,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9678,3714.193686,Kansas,Wheat,10/1/2017,65,60,70,75,200,250,72.5,225,7.5,165,21.12676056,22.4642614,21.79551098
9679,460.280437,Iowa,Corn,6/1/2018,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9680,3596.346331,Iowa,Corn,6/1/2016,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9681,917.2537024,California,Almonds,11/1/2017,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
9682,1530.072334,California,Almonds,10/1/2018,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9683,3186.458442,Kansas,Soybean,5/1/2016,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
9684,2976.752956,Iowa,Soybean,6/1/2017,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
9685,3585.086362,Kansas,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9686,4249.675756,California,Grapes,3/1/2019,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
9687,1632.809391,Kansas,Soybean,6/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9688,2908.589247,California,Grapes,3/1/2020,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
9689,348.8201051,Iowa,Corn,6/1/2015,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
9690,2765.535935,Kansas,Corn,6/1/2016,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
9691,4015.576247,California,Grapes,4/1/2017,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
9692,2445.889057,Iowa,Corn,4/1/2017,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
9693,1617.659868,Iowa,Soybean,5/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9694,865.6814851,Kansas,Corn,4/1/2017,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
9695,4590.193355,Iowa,Corn,4/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
9696,3692.546205,California,Almonds,10/1/2019,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
9697,4127.409264,Kansas,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
9698,2877.577977,Kansas,Wheat,9/1/2020,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
